Euclidean Distance for Fulton County-Georgia; 2016
Data downloaded on 21-February-2024
Year,County_FIPS,County,State,Euclidean Distance,Diagnosed Diabetes (Percentage) ,Obesity (Percentage) ,Physical Inactivity (Percentage) ,Below Poverty (Percentage) ,Unemployed (Percentage) ,Income Vulnerability (Percentage) ,No High School Diploma (Percentage) ,Minority (Percentage) ,Speaks English 'Less than Well' (Percentage) ,Aged 65 or Older (Percentage) ,Aged 17 or Younger (Percentage) ,Civilian with a Disability (Percentage) ,Single-Parent Households (Percentage) ,Multi-Unit Structures (Percentage) ,Mobile Homes (Percentage) ,Crowding (Percentage) ,No Vehicle (Percentage) ,Group Quarters (Percentage) ,Children in Poverty (Percent) 
2016,53053,Pierce County,Washington,0.843,8.2,30.5,17.9,12.433965345013062,4.867448470841106,3.571874519747964,9.012332933042806,31.443301444598127,2.3813297218380205,12.663285692331335,24.018364837866912,13.141016405409559,3.5524243122790846,4.789073305670817,2.3998194252343628,0.9871580605501769,2.139042569540495,2.08897629475949,10
2016,36071,Orange County,New York,0.844,9.4,30.2,25.9,12.31707252247224,4.229160781828078,8.311671743186565,10.585415407347707,33.993546706640934,4.107196963656371,12.540067297111964,26.007197495229136,11.771413079879439,2.646700793638137,3.307977312474418,0.8911817394123994,1.211188543543783,3.421202311278379,3.006575555094859,18
2016,19013,Black Hawk County,Iowa,0.844,10,30.6,21.3,14.760467094811814,4.239338595917605,20.00511967234097,9.17757233761556,17.424202498098946,1.404145428810203,14.820698534117346,21.563608164371598,10.946311200789031,3.3880184609361472,4.700310944805415,1.4696471190549687,0.591773891176847,2.7194494846447475,4.280196655649333,13.5
2016,18097,Marion County,Indiana,0.846,11.3,31.2,24.8,20.124187087375102,6.096633192242786,2.7043090001308814,14.34400280235964,42.67654498992643,3.162500992338077,11.306646412241912,24.928068899373702,13.529054586103834,4.8039890917907355,6.491822061445573,0.7609355656112481,0.8317402284201334,3.8365399263202384,1.8259020621321644,20.9
2016,27053,Hennepin County,Minnesota,0.848,6.4,22.2,14.9,11.697436045862569,3.6799737144734683,3.302750017572658,7.17360459803285,29.92239087379524,3.317221618090328,12.538856247389942,22.27361248361608,9.624772072291847,3.254538914133792,12.178058572769409,0.11982485228630615,1.0714773023282738,4.151033892488412,2.0734082273116314,10.4
2016,39153,Summit County,Ohio,0.854,8.3,27.9,23.2,14.018826241475363,4.681932682115054,5.47553253585335,9.01655950438779,21.75694346955513,1.1286139659975027,16.197549928699676,21.688783313507162,12.460747877614653,3.753241763519354,4.5744885217558355,0.3938142349438094,0.2981314142585874,3.68471217573129,1.7182270231929246,16.1
2016,06095,Solano County,California,0.855,10.4,27.4,20.5,12.398858462369295,6.236397047008884,7.041732232143688,12.501685305861407,60.56737027346624,4.72048156872969,13.565070438272237,23.0076630136221,11.717287870464343,3.7879775416903323,3.1618078380618067,1.0596001824970438,1.5402843601895735,1.9374016517844674,2.504213260831106,12.6
2016,51650,Hampton City,Virginia,0.857,11.6,34.5,19.7,15.056766260444917,5.445319875099847,18.965706306793674,9.861227922624053,60.28481822368757,0.8429040346811513,13.661917259428755,21.80584696137847,12.903084312335055,4.863695180167996,4.823487268713127,0.4956538902981965,1.8890407854432738,3.1786181637412363,3.242950822069026,19.3
2016,36085,Richmond County,New York,0.857,9.4,26.2,26.9,12.788280332288243,3.64859286215755,6.903938950908891,11.118887587099957,37.39214576062063,4.367621333378405,14.536976785457743,22.358469040234596,9.917730772156071,2.9297056561678683,4.2372666503283165,0.09676247137267495,1.3417870211525298,6.119909406664357,1.4385494925252047,16.5
2016,25013,Hampden County,Massachusetts,0.858,10,30.2,25.6,17.116811088892305,5.537535555868947,5.780520945495565,14.626880030786005,35.22129074159531,4.908219248320771,15.265386521731699,22.460433437590797,15.497615751422858,4.977653010647934,4.772770001196397,0.4918046796219385,0.9237895024697055,5.158180792698559,3.0691859372062416,24.8
2016,18003,Allen County,Indiana,0.858,9.6,30.3,21,14.920739129840111,4.698451711548217,7.128144105699397,10.798136038571757,25.07625182936003,2.1602177451342444,13.112032059961976,26.28971591919358,12.048472911794072,4.193508678347216,4.299645753833108,1.5370727504000656,0.6970032689125053,2.6285339132575603,1.5488353644358732,17.2
2016,47065,Hamilton County,Tennessee,0.867,11,28.9,23.7,14.412262848521939,4.322310657747502,8.100083972616387,12.23734121292571,28.465862996541468,1.3415692916411666,15.996356442407594,21.172200794181695,13.823600574998931,3.3119369209091816,4.542491567156745,1.7648482088213946,0.520060915728498,2.921393091473221,3.1206501473078947,16.8
2016,48167,Galveston County,Texas,0.868,9.7,31.4,23.3,13.338633003163903,4.631586663571611,10.41575909820818,12.431002649880899,41.71963686662321,3.166446730368698,12.792343037028795,24.653322098033293,13.150388730782073,3.3432437159164983,5.753851535049367,2.0945355104376997,1.087810229422707,2.21568596276452,1.9027934559676933,16.4
2016,32031,Washoe County,Nevada,0.869,7,23.4,17.2,14.78107084566529,5.251653545092947,6.806330328200512,13.006537040442714,35.76062594052474,4.234691326031906,14.569438572084545,22.41165318675923,12.096682533404255,3.525007160490459,5.930704637724646,2.4659365239569553,1.7944416408661692,3.024682096955314,1.4025468614320071,11.9
2016,36119,Westchester County,New York,0.869,6.3,19.8,20.7,9.55398569378341,4.614963230164185,5.152342738403411,12.397264106290349,45.052201285764255,6.143130261269524,15.646869831587788,22.94318473755944,9.014897408146062,2.937283139485096,10.583876462631638,0.06417472031893391,1.5022249643789032,5.12572364219395,2.7289732354273344,11.4
2016,29189,St. Louis County,Missouri,0.872,9.9,28,20.1,10.055668825457744,4.419753362977565,3.649756136563524,7.049887122675541,32.646318061885346,1.286379627408651,16.470076757016074,22.432138002718478,11.726733029503478,3.665747181578316,4.615615255456944,0.09884464699768129,0.44255217078436077,2.893679539457904,1.8865435356200528,13.200000000000001
2016,17167,Sangamon County,Illinois,0.873,9.2,27.1,21.5,14.901404054591493,4.931134698003538,16.061297126948887,7.766812060331027,18.94139620114882,0.4002235210608189,15.562402146607665,22.937590302005145,13.695699233282488,4.174406838536239,3.6991728713898073,2.373652706668882,0.579946536178696,3.2929082405771277,2.0776383288276725,20.9
2016,53063,Spokane County,Washington,0.876,8.8,28.1,16.8,15.120024533866822,4.323297627565333,5.5283528760401675,6.928383816403652,14.382773603041214,1.3036704064347888,14.720114271836069,22.458367551079633,14.697679779524512,3.4265085137869216,6.247285735161848,2.3638545339285675,0.6769453689239059,2.9603238799734077,3.2964296225859764,12.2
2016,26161,Washtenaw County,Michigan,0.877,7.7,22.9,13.7,14.37547824241375,4.055630085548447,10.022285398316587,5.315730083502595,29.09864221044342,1.5465731312939495,11.973793712054782,19.56144123413073,8.508386347261242,2.5985668087197906,6.649873492663691,1.520601426488905,0.5842237252919723,3.2548410699225316,5.414123022101084,11.2
2016,17201,Winnebago County,Illinois,0.878,8.8,32.2,23.6,15.260162826761187,6.83764064697609,9.06450764288879,12.58458207860298,29.29324047408064,2.2655211564023037,15.619807820115197,23.939064576871953,13.6350105228179,4.759844373061586,3.2752270713336284,0.7379818342933097,0.7694810589277803,3.258958241027913,1.4700791980505095,20.7
2016,45045,Greenville County,South Carolina,0.882,9.8,27.3,20.6,13.908803772778835,4.057936789073877,5.820307720384661,13.111505581134471,30.68348434541499,2.3003332704260346,14.28396631210454,23.54710063024818,12.002297844630032,3.3806105879205544,4.365904797061745,3.87481309273711,0.6650891451727635,2.3971828590745163,2.4100408344411237,14.2
2016,06073,San Diego County,California,0.882,7.6,20.7,15.4,13.648183598720829,4.869481857834444,0.99841517497624,13.59813300273851,53.28811233692225,7.022502302238058,12.707954493759674,22.366565478847072,9.556347353317621,2.895533104892302,7.563236239747511,1.3264149389123108,2.1813167695143107,1.9731010070831472,2.733300628643161,12.3
2016,39113,Montgomery County,Ohio,0.886,10.8,32.9,24,17.96002335005753,5.362707969374714,4.953816063863534,10.369632794463644,28.315135679976578,0.976047420888541,16.633349663357492,22.44571205474875,15.045958694423952,4.754477148289758,4.370815431309724,0.6149098751597809,0.5340105600822883,4.212020023988242,3.1000767698836813,22.5
2016,34039,Union County,New Jersey,0.886,8,24.8,23.3,10.621398309703581,5.809829926953443,6.608216032381603,14.219677795836736,58.615715541861356,10.530016205335407,13.164473253929613,23.832380149554172,9.215421956412735,3.7241386827896434,5.437144372824452,0.05086876585107079,1.6654070591313068,3.9966499284203794,1.361284509007405,12.1
2016,17163,St. Clair County,Illinois,0.889,10.5,32.8,27.2,17.34351524462569,5.047318611987381,10.424032925529712,9.457388796250395,37.60830518622279,0.5392195625242404,13.840094288113447,24.119532023692525,12.592207674841566,4.640601877478169,2.610244418588013,2.571083221309716,0.6069985578136002,3.684918043898196,1.454612548904428,20.2
2016,34023,Middlesex County,New Jersey,0.89,9.3,25.1,24.3,8.62521217716613,4.56492027334852,4.232603876651135,11.033802304790852,54.701317061208,7.236744036198747,13.469703745377783,22.127854474113185,8.770670744315094,2.5849550160365062,6.128013156186437,0.2576179416530825,1.4218875473040877,2.615128652693027,3.483071507912465,9.4
2016,08031,Denver County,Colorado,0.89,5.7,17.8,12.8,16.09294696390639,3.8159546862356652,5.520252433654002,13.63870303654143,46.63796183644578,6.005551007608891,10.862305763730905,20.705017164101474,9.33690937625791,3.483174356214279,15.806200183023444,0.1276942814972946,1.3928777647621073,4.42392089286495,2.2802550267374038,15.8
2016,09011,New London County,Connecticut,0.892,7.8,28.9,19,9.42716508658876,5.025123377728416,13.061283006105878,8.433307191759045,23.54420235780218,1.8615388574180338,16.10429616994997,20.30746269754037,12.23638308587561,3.9723121827131265,3.912392981733834,1.0686203512073902,0.5293475423937537,2.5805692691695494,4.591354725345822,12.2
2016,40143,Tulsa County,Oklahoma,0.893,9.1,29.1,25.6,15.6682115451484,4.152148006973073,4.599704996483139,11.165444569725278,36.40784791917729,3.026564606246517,12.994444470906904,25.518598082318366,13.262932601699207,4.385517835963437,6.617255959213939,1.1650892393577243,1.0909414232252552,2.7496614128096306,1.3059224575793515,19.1
2016,36083,Rensselaer County,New York,0.893,7.4,29.8,20.5,11.918054001337843,4.430891209880309,19.710675860689303,8.66716942730717,15.707775117373826,0.7114323045280353,15.103245206584187,20.28332260141661,12.836414331172364,3.6184272219756313,4.09855025350246,1.3028338511743633,0.5001281578404466,3.8728674222769586,3.7065748097950104,16.9
2016,12073,Leon County,Florida,0.894,8.8,29.3,21.4,20.417995140244674,6.340497260851243,9.547452842114135,7.4034774640075245,42.631360871946846,0.7612680309563605,11.346334817478265,18.82452912341812,10.634928437995983,3.2346868547832073,7.9455595039116815,3.4934758487014905,0.893998342626796,2.520822506566288,4.80462659943537,16.1
2016,06001,Alameda County,California,0.897,7.7,18.8,14.3,11.810864200914892,4.723835082103084,2.4321945257245594,12.700589879086913,67.36908467827091,8.465086028867125,12.440623292676317,21.443331337756828,9.519834389992132,2.764112266441235,7.822805265580915,0.4444258938199633,2.436493009979336,3.5478069320222754,2.0560460049949634,9.9
2016,18157,Tippecanoe County,Indiana,0.899,6.9,29.1,20.2,19.909267872429755,3.9106481822380794,13.206868160329776,9.26073053012096,22.238640762935052,1.8500847887370022,10.244987649743454,20.71407929246389,9.84530826567501,3.1559949181284317,6.728027176017055,1.102526213623996,0.7072089510733545,2.7061511366052877,8.490869534398055,14.499999999999998
2016,12011,Broward County,Florida,0.901,8.7,24.4,21.6,14.246370279754048,5.759844383361113,1.5552801296290335,11.688724890769432,60.75464915387009,6.969814033845196,15.371878655206087,21.598471922651814,11.110860723905182,3.7455064438935928,15.265267359881532,1.1965468027342283,1.3790790758565925,2.708205904130316,0.8938286707658629,16.5
2016,01089,Madison County,Alabama,0.906,11,30.1,20.2,12.94014109659888,4.726675033514932,9.504733222277146,9.18516829835649,34.56895246204707,1.152946084412226,13.667911524603326,22.485734613813065,12.630402916796438,3.341114886005492,4.262043071894118,1.9764381823740689,0.5006100470607733,1.9961539890220104,2.4224725907427143,13.900000000000002
2016,39095,Lucas County,Ohio,0.907,10,31.7,25.1,20.174103035878566,6.021325770427531,5.974471021159154,11.2042202321679,30.257589696412147,0.7247010119595216,14.605335786568538,23.249540018399266,15.056807727690893,5.0639374425023,5.644894204231831,1.1517939282428704,0.44664213431462746,4.525988960441582,2.286108555657774,24.5
2016,24033,Prince George&#39;s County,Maryland,0.909,12.1,35.7,22.4,9.440198375168348,5.683824926512501,3.7005969746895655,14.185671157496843,86.35335242672049,5.522934900907103,11.284927029619258,22.69472971271916,9.002966492999278,4.279525405678779,8.462581305635668,0.18502984873447825,1.31581732284868,3.0923712226785773,2.1046170572790475,15.7
2016,26021,Berrien County,Michigan,0.909,9.2,31.7,19.5,17.38045818453724,4.740353697749196,16.958887155620303,10.928741870584382,24.694135392628308,1.0777779210231155,17.73950262353836,22.523109054108062,14.292804929931544,3.7748011396599073,3.3255121378936923,2.339912591694922,0.6407363956321631,3.4847293307721063,3.2591179238593733,24.3
2016,40109,Oklahoma County,Oklahoma,0.913,10,29.8,25.2,17.31951698579047,3.6230861677117985,3.669291668083348,13.575193710877059,42.57628501709171,3.9188019322660708,12.519190582426004,25.63103342757533,13.203120709090385,4.122280952742128,5.031528786527492,1.189881495701571,1.0914112499313455,2.542180050163594,2.1344373857392065,23.9
2016,31109,Lancaster County,Nebraska,0.913,7.1,27.7,16.6,13.624145280023333,3.134852602968848,9.479395572525661,6.636272346001213,17.340333502371504,2.2332925653034232,12.175057257537942,23.073379139363688,10.260617088764928,3.332040688482534,7.732667786958871,0.81834362477503,0.8084002028458074,2.520988906455601,4.393003808330599,11.8
2016,02185,North Slope Borough,Alaska,0.913,8.2,29,24.7,11.052577213097821,7.97275641025641,516.2896395000516,11.633428300094966,68.4330131184795,0.8366904245429191,4.730916227662432,25.5345522156802,9.451502943910754,3.388079743828117,2.5307302964569773,0.2685672967668629,6.259683916950729,8.935027373205246,32.176428054953,15.5
2016,25005,Bristol County,Massachusetts,0.916,9.2,27.5,23,12.13585933951859,5.330128439229852,5.5013084192997255,16.258947083276897,16.26530994759114,3.91498518566578,15.68841598362133,21.177108789838304,14.048206059819632,3.827937455394797,3.6495166417958864,0.5276930729470792,0.4941715867557689,4.318144135181701,2.974220895780618,15.299999999999999
2016,20177,Shawnee County,Kansas,0.917,9.8,35.3,22.4,14.106749847396216,3.8218563302175346,15.419422401675561,8.891003012626326,25.215185336596345,1.3569136514585562,16.02591744275258,24.32308321246367,14.281474180559679,3.6064894409381356,5.470215661348401,1.1390682488925725,0.8926621380210229,3.1819989135730564,2.6359853724372364,16.4
2016,34031,Passaic County,New Jersey,0.922,8.4,29.8,26.2,16.509727841263082,4.462811163814882,5.650783511171047,17.51457642620327,57.3986009574057,11.032838857737715,13.12331921672542,24.331235558079197,8.726469034155881,3.692794220865766,5.020465138287554,0.08734158247963345,2.4108642676319585,5.252915986466983,1.8747880537219739,21.3
2016,47093,Knox County,Tennessee,0.924,10.1,29.8,20.4,15.755839380226883,3.9817076024679867,6.466382841995341,9.437691604367235,17.072321739363268,1.1689917083924635,14.457877027159702,21.389268214314402,12.867387831240348,3.0529002775769585,5.9768299104792,2.065092243018181,0.6328040627984399,2.6119902535678903,2.625155077159254,12.6
2016,51760,Richmond City,Virginia,0.931,9.6,28.5,21.5,24.20504398610528,5.938971036163261,13.3831242820831,15.996806507083003,60.16893247775322,2.4841654634110335,11.53510815461335,18.213061589773634,15.293417538162041,4.666171525051552,9.825946958338907,0.22096847854668247,0.7321022452058144,6.903996346408454,5.052751034492303,32
2016,09015,Windham County,Connecticut,0.932,9.1,29.7,20.1,10.692017287620219,5.626617143811035,24.481969285433642,11.925239212182136,16.217393532516784,2.515417072379098,14.571482259690121,20.727207502690515,13.487589470267686,3.876048446334922,1.938878354601206,1.1710141956644289,0.6602435982849041,2.446232426245751,4.585831667777038,16.7
2016,17019,Champaign County,Illinois,0.933,9.7,25,17.6,19.940412750702453,3.440701075619676,13.260827439201627,5.345649331477498,31.133126635015984,1.686367600038756,11.077414979168685,19.025772696444143,8.42699350838097,3.171688789845945,9.370700513516132,1.6161224687530278,1.286697025482027,4.532506540063947,7.715337661079352,13.699999999999998
2016,32003,Clark County,Nevada,0.935,9.9,25.6,22.4,14.836874375951922,6.212822856161485,1.2878758236710042,15.108430098873304,55.02279300129024,6.6888292797682105,13.279598174627672,23.862052708181473,12.158666533343187,3.846092535189428,6.843697060072372,1.2561873446068963,1.5643288201403471,3.0148496270565506,1.0858134640289872,20.6
2016,39017,Butler County,Ohio,0.936,9.9,32.3,22.3,13.150161386154513,3.9642714795245735,7.6426915891852545,10.314029569575968,17.324790305054623,1.1960774867652648,13.189771918273838,24.18892082711073,11.566810656303696,3.434072551507074,3.666650608342834,1.152184734957365,0.5339392674192668,1.995782013606753,3.0724926265529735,12.8
